participant_ID,cat2,OP1Q1,OP1Q2,OP1Q3,OP1Q4,OP1Q6,OP1Q7,OP1Q8,OP1Q9,OP1Q10,OP1Q11,OP1Q13,OP2Q1,OP2Q2,OP2Q3,OP2Q4,OP2Q6,OP2Q7,OP2Q8,OP2Q9,OP2Q10,OP2Q11,OP2Q13,OP3Q1,OP3Q2,OP3Q3,OP3Q4,OP3Q6,OP3Q7,OP3Q8,OP3Q9,OP3Q10,OP3Q11,OP3Q13,OP4Q1,OP4Q2,OP4Q3,OP4Q4,OP4Q6,OP4Q7,OP4Q8,OP4Q9,OP4Q10,OP4Q11,OP4Q13,OP5Q1,OP5Q2,OP5Q3,OP5Q4,OP5Q6,OP5Q7,OP5Q8,OP5Q9,OP5Q10,OP5Q11,OP5Q13,OP6Q1,OP6Q2,OP6Q3,OP6Q4,OP6Q6,OP6Q7,OP6Q8,OP6Q9,OP6Q10,OP6Q11,OP6Q13,OP8Q1,OP8Q2,OP8Q3,OP8Q4,OP8Q6,OP8Q7,OP8Q8,OP8Q9,OP8Q10,OP8Q11,OP8Q13,OP9Q1,OP9Q2,OP9Q3,OP9Q4,OP9Q6,OP9Q7,OP9Q8,OP9Q9,OP9Q10,OP9Q11,OP9Q13,OP11Q1,OP11Q2,OP11Q3,OP11Q4,OP11Q6,OP11Q7,OP11Q8,OP11Q9,OP11Q10,OP11Q11,OP11Q13,OP12Q1,OP12Q2,OP12Q3,OP12Q4,OP12Q6,OP12Q7,OP12Q8,OP12Q9,OP12Q10,OP12Q11,OP12Q13,OP13Q1,OP13Q2,OP13Q3,OP13Q4,OP13Q6,OP13Q7,OP13Q8,OP13Q9,OP13Q10,OP13Q11,OP13Q13,OP14Q1,OP14Q2,OP14Q3,OP14Q4,OP14Q6,OP14Q7,OP14Q8,OP14Q9,OP14Q10,OP14Q11,OP14Q13,OP15Q1,OP15Q2,OP15Q3,OP15Q4,OP15Q6,OP15Q7,OP15Q8,OP15Q9,OP15Q10,OP15Q11,OP15Q13,OP16Q1,OP16Q2,OP16Q3,OP16Q4,OP16Q6,OP16Q7,OP16Q8,OP16Q9,OP16Q10,OP16Q11,OP16Q13,NP1Q1,NP1Q2,NP1Q3,NP1Q4,NP1Q6,NP1Q7,NP1Q8,NP1Q9,NP1Q10,NP1Q11,NP1Q13,NP2Q1,NP2Q2,NP2Q3,NP2Q4,NP2Q6,NP2Q7,NP2Q8,NP2Q9,NP2Q10,NP2Q11,NP2Q13,NP3Q1,NP3Q2,NP3Q3,NP3Q4,NP3Q6,NP3Q7,NP3Q8,NP3Q9,NP3Q10,NP3Q11,NP3Q13,NP4Q1,NP4Q2,NP4Q3,NP4Q4,NP4Q6,NP4Q7,NP4Q8,NP4Q9,NP4Q10,NP4Q11,NP4Q13,NP5Q1,NP5Q2,NP5Q3,NP5Q4,NP5Q6,NP5Q7,NP5Q8,NP5Q9,NP5Q10,NP5Q11,NP5Q13,ME1,ME2,q_riska,q_riskb,q_riskc,Q16_1_20,Q16_2_20,Q16_3_20,Q16_4_20,Q16_1_16,Q16_2_16,Q16_3_16,Q16_4_16,Q17_1_20,Q17_2_20,Q17_3_20,Q17_4_20,Q17_5_20,Q17_6_20,Q17_1_16,Q17_2_16,Q17_3_16,Q17_4_16,Q17_5_16,Q17_6_16,outcomes_ans_OP1,outcomes_ans_OP2,outcomes_ans_OP3,outcomes_ans_OP4,outcomes_ans_OP5,outcomes_ans_OP6,outcomes_ans_OP8,outcomes_ans_OP9,outcomes_ans_OP11,outcomes_ans_OP12,outcomes_ans_OP13,outcomes_ans_OP14,outcomes_ans_OP15,outcomes_ans_OP16,outcomes_ans_NP1,outcomes_ans_NP2,outcomes_ans_NP3,outcomes_ans_NP4,outcomes_ans_NP5,ms_OP1Q1,ms_OP1Q2,ms_OP1Q3,ms_OP1Q4,ms_OP1Q6,ms_OP1Q7,ms_OP1Q8,ms_OP1Q9,ms_OP1Q10,ms_OP1Q11,ms_OP1Q13,ms_OP2Q1,ms_OP2Q2,ms_OP2Q3,ms_OP2Q4,ms_OP2Q6,ms_OP2Q7,ms_OP2Q8,ms_OP2Q9,ms_OP2Q10,ms_OP2Q11,ms_OP2Q13,ms_OP3Q1,ms_OP3Q2,ms_OP3Q3,ms_OP3Q4,ms_OP3Q6,ms_OP3Q7,ms_OP3Q8,ms_OP3Q9,ms_OP3Q10,ms_OP3Q11,ms_OP3Q13,ms_OP4Q1,ms_OP4Q2,ms_OP4Q3,ms_OP4Q4,ms_OP4Q6,ms_OP4Q7,ms_OP4Q8,ms_OP4Q9,ms_OP4Q10,ms_OP4Q11,ms_OP4Q13,ms_OP5Q1,ms_OP5Q2,ms_OP5Q3,ms_OP5Q4,ms_OP5Q6,ms_OP5Q7,ms_OP5Q8,ms_OP5Q9,ms_OP5Q10,ms_OP5Q11,ms_OP5Q13,ms_OP6Q1,ms_OP6Q2,ms_OP6Q3,ms_OP6Q4,ms_OP6Q6,ms_OP6Q7,ms_OP6Q8,ms_OP6Q9,ms_OP6Q10,ms_OP6Q11,ms_OP6Q13,ms_OP8Q1,ms_OP8Q2,ms_OP8Q3,ms_OP8Q4,ms_OP8Q6,ms_OP8Q7,ms_OP8Q8,ms_OP8Q9,ms_OP8Q10,ms_OP8Q11,ms_OP8Q13,ms_OP9Q1,ms_OP9Q2,ms_OP9Q3,ms_OP9Q4,ms_OP9Q6,ms_OP9Q7,ms_OP9Q8,ms_OP9Q9,ms_OP9Q10,ms_OP9Q11,ms_OP9Q13,ms_OP11Q1,ms_OP11Q2,ms_OP11Q3,ms_OP11Q4,ms_OP11Q6,ms_OP11Q7,ms_OP11Q8,ms_OP11Q9,ms_OP11Q10,ms_OP11Q11,ms_OP11Q13,ms_OP12Q1,ms_OP12Q2,ms_OP12Q3,ms_OP12Q4,ms_OP12Q6,ms_OP12Q7,ms_OP12Q8,ms_OP12Q9,ms_OP12Q10,ms_OP12Q11,ms_OP12Q13,ms_OP13Q1,ms_OP13Q2,ms_OP13Q3,ms_OP13Q4,ms_OP13Q6,ms_OP13Q7,ms_OP13Q8,ms_OP13Q9,ms_OP13Q10,ms_OP13Q11,ms_OP13Q13,ms_OP14Q1,ms_OP14Q2,ms_OP14Q3,ms_OP14Q4,ms_OP14Q6,ms_OP14Q7,ms_OP14Q8,ms_OP14Q9,ms_OP14Q10,ms_OP14Q11,ms_OP14Q13,ms_OP15Q1,ms_OP15Q2,ms_OP15Q3,ms_OP15Q4,ms_OP15Q6,ms_OP15Q7,ms_OP15Q8,ms_OP15Q9,ms_OP15Q10,ms_OP15Q11,ms_OP15Q13,ms_OP16Q1,ms_OP16Q2,ms_OP16Q3,ms_OP16Q4,ms_OP16Q6,ms_OP16Q7,ms_OP16Q8,ms_OP16Q9,ms_OP16Q10,ms_OP16Q11,ms_OP16Q13,ms_NP1Q1,ms_NP1Q2,ms_NP1Q3,ms_NP1Q4,ms_NP1Q6,ms_NP1Q7,ms_NP1Q8,ms_NP1Q9,ms_NP1Q10,ms_NP1Q11,ms_NP1Q13,ms_NP2Q1,ms_NP2Q2,ms_NP2Q3,ms_NP2Q4,ms_NP2Q6,ms_NP2Q7,ms_NP2Q8,ms_NP2Q9,ms_NP2Q10,ms_NP2Q11,ms_NP2Q13,ms_NP3Q1,ms_NP3Q2,ms_NP3Q3,ms_NP3Q4,ms_NP3Q6,ms_NP3Q7,ms_NP3Q8,ms_NP3Q9,ms_NP3Q10,ms_NP3Q11,ms_NP3Q13,ms_NP4Q1,ms_NP4Q2,ms_NP4Q3,ms_NP4Q4,ms_NP4Q6,ms_NP4Q7,ms_NP4Q8,ms_NP4Q9,ms_NP4Q10,ms_NP4Q11,ms_NP4Q13,ms_NP5Q1,ms_NP5Q2,ms_NP5Q3,ms_NP5Q4,ms_NP5Q6,ms_NP5Q7,ms_NP5Q8,ms_NP5Q9,ms_NP5Q10,ms_NP5Q11,ms_NP5Q13,ms_me1,ms_me2,ms_riska,ms_riskb,ms_riskc
2125,2,80,90,90,100,88,100,100,85,3,4,5,100,89,96,79,100,100,100,90,4,4,5,100,110,105,106,100,100,110,114,4,4,1,85,90,92,95,100,90,90,100,3,4,4,100,100,99,95,100,100,100,100,4,4,5,86,95,79,79,99,100,100,95,6,4,5,95,79,90,80,90,100,91,90,3,3,5,90,100,86,100,100,95,99,100,3,4,5,100,91,95,90,100,99,90,110,3,4,4,87,98,83,100,95,100,90,95,3,4,4,97,100,95,99,100,100,98,98,4,4,5,100,106,105,105,105,105,121,107,4,2,2,80,100,90,90,100,97,99,99,4,4,4,109,106,120,110,100,100,119,120,3,4,2,80,90,86,79,100,100,90,100,4,3,5,96,80,90,85,100,100,95,93,3,4,5,100,100,105,97,100,102,102,100,4,2,1,96,96,90,91,100,95,95,106,3,3,3,90,90,90,90,94,95,95,103,4,4,4,10,24,96,110,105,1,2,5,5,,,,,1,1,0,0,0,0,,,,,,,5,5,5,0,0,0,0,5,5,5,0,5,5,5,7,7,7,7,7,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2127,2,100,95,105,91,99,100,100,99,4,4,5,100,89,97,90,100,100,95,105,3,4,4,100,94,105,100,85,100,106,100,7,4,1,95,95,100,95,100,100,100,99,4,3,5,100,99,99,100,100,100,100,100,4,4,4,97,99,97,95,100,100,100,90,4,2,4,100,95,100,95,95,100,100,85,4,2,4,99,100,100,100,100,100,100,100,4,4,4,95,95,99,95,98,100,100,97,4,3,5,100,100,100,95,100,98,100,95,4,4,3,99,96,98,100,100,100,98,98,4,4,4,100,107,105,103,101,100,100,105,4,4,2,90,97,99,100,100,100,100,99,3,4,5,100,100,102,100,100,100,99,100,4,4,2,90,90,98,90,100,100,100,95,2,3,5,95,95,100,100,100,101,99,100,3,3,5,100,100,101,100,100,100,100,100,5,1,1,100,99,100,100,98,100,100,90,4,3,3,100,95,100,98,98,95,100,100,3,3,5,-20,-10,115,150,115,1,1,6,6,,,,,0,1,1,0,0,0,,,,,,,5,0,5,0,5,5,5,0,5,5,5,0,5,0,7,7,7,7,7,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2129,2,90,99,100,95,100,100,99,95,3,3,4,100,99,100,99,100,100,100,120,4,3,3,100,100,100,100,100,100,115,107,4,5,2,95,99,98,95,100,100,100,95,2,3,4,100,100,100,100,100,100,100,100,3,4,3,100,100,90,99,90,100,100,100,2,2,3,98,95,95,99,100,100,100,94,3,2,4,100,100,100,100,100,100,100,100,6,4,4,96,96,97,95,100,100,99,100,3,3,4,100,100,98,100,105,100,100,100,2,2,2,95,100,90,100,102,98,100,100,2,3,3,100,105,100,105,98,100,103,101,5,7,2,98,98,100,97,100,100,100,98,3,3,4,100,100,100,100,100,100,100,100,6,7,4,90,98,100,95,100,100,100,100,3,2,4,90,90,90,98,100,101,100,99,3,3,5,100,99,100,98,100,100,102,100,4,4,4,90,100,100,100,100,100,100,95,3,3,3,95,90,95,95,87,100,100,94,4,4,5,0,50,100,105,103,2,2,1,1,,,,,1,0,0,0,0,0,,,,,,,5,0,0,5,5,5,5,0,5,5,5,0,5,0,7,7,7,7,7,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2131,1,100,99,100,100,100,90,90,100,1,1,1,100,97,100,99,100,79,90,79,1,1,1,100,90,90,80,90,100,100,110,3,7,5,100,100,105,100,100,100,90,100,1,1,1,100,100,95,99,100,100,100,100,2,2,3,100,104,100,100,100,85,95,80,1,1,1,100,100,100,100,100,90,90,95,1,1,1,100,100,100,100,100,100,95,100,3,3,3,100,97,100,100,94,100,90,100,3,2,4,100,100,97,100,100,80,95,80,1,2,1,100,100,105,100,98,80,100,95,1,4,1,100,100,103,97,90,105,100,105,6,7,4,100,99,98,100,100,99,90,98,2,3,1,100,90,100,79,96,100,115,104,7,7,5,99,100,100,100,100,100,97,100,2,1,2,100,100,100,100,98,99,100,99,2,2,2,100,97,100,90,98,100,102,100,7,6,5,100,100,100,100,100,92,95,90,1,1,1,100,95,95,95,85,100,100,90,4,2,4,100,94,25,25,25,4,4,1,1,,,,,0,1,0,0,0,0,,,,,,,0,0,5,5,5,0,5,5,5,5,5,0,0,5,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2134,2,89,90,95,95,100,100,95,100,6,4,5,100,95,95,90,100,90,95,90,4,4,5,100,110,102,100,100,100,110,100,5,4,2,90,90,95,95,100,100,95,99,6,3,5,100,95,100,85,100,100,100,100,7,4,5,90,90,90,79,100,100,90,100,7,4,5,100,87,90,95,100,95,90,98,4,3,5,90,90,90,90,100,100,99,100,6,4,5,90,90,90,95,95,90,85,85,7,4,5,100,100,100,98,100,90,99,85,4,4,4,90,90,90,90,97,79,95,97,7,4,5,103,105,110,105,100,105,110,110,3,1,2,85,80,100,90,100,95,100,90,3,3,5,105,104,105,100,100,100,105,110,4,4,1,90,90,90,95,100,96,95,100,5,3,5,90,90,90,92,100,95,100,100,6,3,5,100,100,105,100,100,100,110,110,4,4,1,95,95,95,95,100,100,98,100,3,6,5,95,90,95,95,100,100,94,99,6,4,5,0,0,124,126,125,1,1,5,5,,,,,1,0,0,0,0,0,,,,,,,5,5,5,5,0,5,0,5,5,0,5,0,0,5,7,7,7,7,7,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2135,2,92,98,100,100,100,100,95,100,6,7,5,95,79,80,80,100,100,95,85,4,3,5,100,100,105,100,90,100,100,100,4,4,3,90,100,95,98,100,100,100,100,4,4,4,100,100,99,100,100,100,100,100,4,4,5,100,100,90,100,115,100,100,95,3,4,5,85,100,100,100,103,100,100,100,4,4,5,99,100,90,100,100,100,100,100,4,4,3,79,80,85,91,100,100,99,100,4,4,4,100,100,95,100,100,100,100,95,5,4,2,100,100,100,100,100,100,100,100,3,4,3,100,105,105,105,100,100,101,95,4,4,1,92,97,100,100,100,100,100,98,3,4,5,100,105,100,104,100,100,104,100,3,4,2,85,90,98,100,100,100,99,100,4,3,3,95,80,96,100,100,100,100,99,4,4,5,100,100,103,100,100,100,105,100,4,4,2,100,100,100,99,100,100,100,85,4,4,3,100,100,100,100,101,100,100,100,4,4,4,-35,-26,150,50,125,1,1,6,6,,,,,0,0,1,0,0,0,,,,,,,0,5,5,0,5,5,5,0,5,5,5,5,0,0,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2138,1,100,100,99,100,100,95,100,100,1,1,1,100,114,100,100,109,95,95,100,1,1,1,100,79,90,90,98,100,100,100,7,7,5,100,100,100,98,100,100,100,100,1,1,1,100,100,98,99,95,100,100,105,1,1,1,99,100,100,98,100,95,98,97,1,1,1,97,100,100,100,100,97,100,97,1,1,1,100,100,100,100,98,100,100,100,2,2,1,95,100,100,100,101,100,100,120,1,1,3,94,100,96,100,100,95,100,99,1,1,1,100,100,100,100,100,100,94,110,1,1,1,100,79,100,79,100,100,109,100,7,7,5,100,108,100,100,100,100,105,100,1,2,1,103,100,101,98,102,100,100,100,7,7,4,100,100,100,97,100,100,100,110,3,1,1,100,100,100,100,100,90,100,100,1,1,1,100,79,100,79,100,100,105,105,7,7,5,100,100,100,100,100,100,100,99,2,1,1,100,121,100,100,100,98,100,100,1,2,1,101,101,5,9,8,,,,,,,,,1,1,0,0,0,0,,,,,,,5,5,5,5,5,0,0,5,0,0,5,5,5,0,7,7,7,7,7,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2140,2,85,95,85,95,95,98,95,95,3,3,4,100,90,98,85,90,100,95,85,3,3,5,100,94,100,100,100,100,121,110,6,4,1,80,95,95,95,100,100,95,102,2,1,4,100,96,100,100,90,100,100,105,4,4,3,79,80,85,79,85,86,93,80,4,4,5,100,90,79,85,105,100,90,90,3,1,4,95,85,79,100,100,100,95,100,3,3,4,86,86,100,100,83,100,100,80,5,5,5,97,97,90,95,100,79,85,79,3,2,4,98,80,95,79,100,100,100,95,7,4,5,95,120,115,105,105,100,105,110,6,4,1,85,92,100,85,92,99,90,85,4,4,5,100,110,115,110,109,100,121,110,4,4,1,85,80,95,90,95,95,95,95,4,2,5,85,85,85,99,90,95,90,85,2,3,5,100,115,115,120,100,100,120,120,4,1,1,95,95,100,97,100,90,100,80,2,2,4,96,85,90,95,90,92,85,80,6,3,5,10,-15,125,140,150,1,,6,6,,,,,0,0,0,0,1,0,,,,,,,4,4,0,5,4,0,4,4,0,0,5,4,5,0,7,6,6,7,6,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2143,2,98,95,95,100,100,100,100,97,4,4,4,100,90,100,85,100,100,100,105,3,4,5,100,121,100,100,80,100,121,105,4,4,1,100,97,100,100,100,100,100,98,3,3,4,100,97,100,99,95,98,100,100,4,3,5,85,79,83,90,100,98,100,95,4,4,5,100,100,100,95,100,100,100,95,4,4,5,95,97,98,100,100,100,100,100,4,3,4,96,95,100,95,100,100,100,99,3,4,5,100,100,100,100,105,100,100,98,3,4,4,92,95,95,100,100,79,100,98,4,4,5,100,110,100,100,100,100,100,120,7,4,1,95,98,100,98,100,100,100,99,3,4,5,100,100,100,100,100,100,100,100,4,4,3,85,95,100,98,100,98,100,100,4,2,5,100,90,100,85,100,95,101,95,3,4,5,100,105,110,100,100,100,103,101,6,2,1,100,98,100,100,100,100,100,90,2,4,3,100,97,100,100,100,100,100,98,4,4,4,5,25,200,200,200,1,,6,6,,,,,1,1,1,0,0,0,,,,,,,5,5,5,0,0,5,5,5,0,0,5,0,5,5,7,7,7,7,7,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2145,2,90,94,98,90,80,100,100,84,4,4,5,99,97,90,79,100,110,100,105,4,7,5,102,120,109,100,85,100,110,110,4,1,1,90,95,95,79,100,100,100,98,4,3,5,80,80,79,90,95,100,101,89,4,4,5,79,79,79,80,96,95,100,90,6,4,5,85,94,90,85,90,100,95,85,4,4,5,80,94,95,100,95,100,100,100,4,4,5,95,85,90,100,85,100,100,95,6,3,5,95,93,85,87,95,90,90,97,4,4,3,85,80,94,79,90,90,100,90,4,5,5,115,120,120,121,120,100,102,107,4,5,1,79,80,100,80,95,100,100,90,3,4,5,100,110,108,115,111,100,100,100,4,4,1,79,95,85,80,90,100,100,100,4,4,5,95,92,98,85,96,100,100,97,4,4,5,115,119,115,100,110,100,100,105,4,4,1,95,80,94,79,79,100,100,80,4,4,5,98,85,85,100,95,100,100,97,4,4,4,4,0,200,200,200,1,1,6,6,,,,,0,1,0,0,0,0,,,,,,,5,5,5,0,4,5,5,4,4,2,0,0,0,0,5,7,7,7,7,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
